family,schedule,date,J_plan,J_rev,J_emerg,J,e_kWh,a_up_kWh
ra,061218,2025-12-05,24656.713469480284,-163.226496858808,7956.009003566819,32449.495976188293,2300.141246562501,136.61899619935534
ra,061218,2025-12-06,26263.530043369756,-459.7467144174815,7088.973017996996,32892.756346949274,1983.7988661979184,338.4478706552759
ra,061218,2025-12-07,63401.1002653476,-1752.2025491438249,8301.717004421991,69950.61472062577,2437.6034773784695,23.146953764421767
ra,061218,2025-12-08,67348.98028360846,-617.7423780617945,593.5402278631748,67324.77813340984,104.21481729166646,67.4872649878921
ra,061218,2025-12-09,66864.87178284334,-1343.9741318971942,1203.9621255835773,66724.85977652973,258.66852140625025,72.26176062817035
ra,061218,2025-12-10,63551.66740420915,1783.8669299951334,649.0300448327669,65984.56437903705,138.13052524305505,1844.23716312487
ra,061218,2025-12-11,66503.33839404317,-1441.527605337887,692.4033316337363,65754.21412033902,165.43037763888975,22.1311261561234
ra,061218,2025-12-12,29095.6686302609,1349.385259342756,587.7023781642168,31032.756267767872,154.83056565972163,1195.2064283848117
ra,061218,2025-12-13,30214.59555900324,724.8780175318553,575.8118880065822,31515.285464541677,111.33255274305589,448.5760805328782
ra,061218,2025-12-14,63064.264283729186,2437.6092865447276,686.9776353019785,66188.85120557589,126.17293911458306,2359.034360127382
ra,061218,2025-12-15,62914.311755732284,3623.084630560514,283.8520258810501,66821.24841217384,74.81501012152756,3138.6395497169146
ra,061218,2025-12-16,67323.72108338059,-932.9810548893515,255.3551555193638,66646.0951840106,87.76623416666587,18.756628805704167
ra,061218,2025-12-17,66973.76688536166,-1605.4047778907204,1084.3204160135579,66452.6825234845,198.41746718749977,3.354707104316418
ra,061218,2025-12-18,63980.79689653631,625.9325393070066,268.7649235237253,64875.49435936704,96.47790097222224,240.52480976994613
ra,061218,2025-12-19,28369.61757301056,957.4373496576357,768.3284206593061,30095.383343327503,231.00650822916674,1431.6608764309128
ra,061218,2025-12-20,30071.75379897938,-764.8898521875934,345.8718394360161,29652.7357862278,86.41539241319487,6.233078475727609
ra,061218,2025-12-21,65895.55168988503,196.54279020376524,1291.581116383341,67383.67559647214,425.8722780555558,372.7571725523083
ra,061218,2025-12-22,64866.535182391315,763.616059913739,608.2447187363223,66238.39596104139,122.65665267361304,523.8433357772954
ra,061218,2025-12-23,66407.48407340245,-990.779719632089,22.181712377601887,65438.88606614796,8.207453142360563,138.4222982536901
ra,061218,2025-12-24,65841.45840089113,-515.3559218882491,448.00557375711435,65774.10805276,93.73994239583263,26.930370352649874
ra,061218,2025-12-25,62892.26477120617,1833.2752921635322,711.8918752093463,65437.43193857905,222.1252255729168,1631.0468855690285
ra,061218,2025-12-26,28717.697077497094,826.4106120685369,824.1242521767266,30368.231941742357,175.46234678819417,845.2644831670489
ra,061218,2025-12-27,29474.383544820957,181.9333669598275,223.1027340726389,29879.419645853424,56.85932373263873,374.90212590190635
ra,061218,2025-12-28,65201.47615861759,-592.7642100459026,746.8565785065573,65355.56852707824,153.54099838541762,30.545620407793308
ra,061218,2025-12-29,64356.25479259639,1878.6955536913786,210.4823306380178,66445.43267692578,58.46229187499914,1616.888731864818
ra,061218,2025-12-30,64781.44997879147,-424.8765259377187,267.2015425858072,64623.774995439555,99.94604300347214,156.99999536640925
ra,061218,2025-12-31,65513.66162274315,-566.4332198777083,708.0448732768502,65655.2732761423,207.26063062500012,7.672102266748766
pt,none,2025-02-01,22411.412180353713,0.0,2940.1748101750027,25351.586990528715,693.8852319444451,0.0
pt,none,2025-02-02,55995.14439344194,0.0,1286.6664149387166,57281.81080838065,310.1170517361114,0.0
pt,none,2025-02-03,57347.867362389625,0.0,2140.5364394048593,59488.403801794484,495.6943236111106,0.0
pt,none,2025-02-04,59728.85253122213,0.0,838.824044630554,60567.67657585269,272.94096666666627,0.0
pt,none,2025-02-05,55430.31204255613,0.0,3394.4953931730897,58824.80743572922,938.7121340277782,0.0
pt,none,2025-02-06,59985.8125896588,0.0,1126.1129927281238,61111.925582386924,271.3256076388886,0.0
